Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2017-04-18,ADANIPORTS,EQ,320.0,321.65,335.25,318.15,318.55,319.35,328.63,9315409,306128402165000.0,78663.0,2643328,0.2838
2017-04-19,ADANIPORTS,EQ,319.35,322.0,327.65,319.25,326.85,325.8,324.32,4403069,142799037310000.0,59133.0,1710217,0.3884
2017-04-20,ADANIPORTS,EQ,325.8,327.45,333.2,324.0,332.6,332.4,331.05,4439900,146984281150000.0,58211.0,1896546,0.4272
2017-04-21,ADANIPORTS,EQ,332.4,335.0,335.0,324.15,326.0,326.0,329.25,2517582,82892613730000.0,29665.0,831100,0.3301
2017-04-24,ADANIPORTS,EQ,326.0,328.15,334.2,327.25,332.15,331.0,331.79,5048373,167501268295000.0,40722.0,2475361,0.4903
2017-04-25,ADANIPORTS,EQ,331.0,332.5,333.1,326.5,330.9,331.35,330.45,4330049,143086225190000.0,72237.0,2507484,0.5791
2017-04-26,ADANIPORTS,EQ,331.35,332.45,333.9,318.0,322.65,323.5,325.67,4078479,132823304205000.0,54353.0,1565736,0.3839
2017-04-27,ADANIPORTS,EQ,323.5,325.15,328.9,321.15,325.0,322.5,323.82,2983463,96609122470000.0,38032.0,1489980,0.4994
2017-04-28,ADANIPORTS,EQ,322.5,324.8,328.45,321.6,326.5,327.7,325.82,1808460,58924063645000.01,20755.0,802362,0.4437
2017-05-02,ADANIPORTS,EQ,327.7,328.75,332.9,326.65,330.0,330.6,330.11,4233839,139763914215000.02,53938.0,2830100,0.6684
2017-05-03,ADANIPORTS,EQ,330.6,330.6,332.3,323.9,327.15,327.45,327.24,3271643,107062211260000.0,20835.0,1959551,0.599
2017-05-04,ADANIPORTS,EQ,327.45,328.8,340.4,328.7,338.65,339.45,336.33,6728527,226301818835000.0,37900.0,3960582,0.5886
2017-05-05,ADANIPORTS,EQ,339.45,339.4,346.45,336.15,344.2,344.95,342.1,8196507,280401968765000.0,63604.0,4635431,0.5655
2017-05-08,ADANIPORTS,EQ,344.95,343.5,346.7,338.0,341.4,340.5,341.05,2462230,83975124430000.0,25974.0,1143002,0.4642
2017-05-09,ADANIPORTS,EQ,340.5,339.9,349.4,335.8,347.25,347.5,345.33,3459067,119450804434999.98,41916.0,1131193,0.327
2017-05-10,ADANIPORTS,EQ,347.5,346.1,353.0,346.1,350.8,351.9,351.17,3207734,112647284675000.0,36628.0,1667602,0.5199
2017-05-11,ADANIPORTS,EQ,351.9,352.0,362.55,350.5,358.95,360.05,356.12,4604066,163960659390000.0,59951.0,2435517,0.529
2017-05-12,ADANIPORTS,EQ,360.05,360.4,360.4,353.4,358.2,357.95,356.57,2958586,105494468755000.0,51163.0,1714248,0.5794
2017-05-15,ADANIPORTS,EQ,357.95,359.0,359.75,350.85,356.0,356.2,354.78,1530781,54309389610000.0,14738.0,554124,0.36200000000000004
2017-05-16,ADANIPORTS,EQ,356.2,354.2,358.15,351.15,353.55,354.5,354.64,1321254,46857184160000.0,24113.0,465010,0.3519
2017-05-17,ADANIPORTS,EQ,354.5,354.5,354.8,347.55,348.95,348.55,349.74,1239867,43363245230000.0,19750.0,571621,0.461
2017-05-18,ADANIPORTS,EQ,348.55,344.3,359.55,342.2,348.15,347.9,350.16,3618961,126719843950000.0,76390.0,963959,0.2664
2017-05-19,ADANIPORTS,EQ,347.9,349.05,352.5,345.3,350.45,349.45,348.91,1302961,45461034190000.0,20989.0,492222,0.3778
2017-05-22,ADANIPORTS,EQ,349.45,352.4,357.4,350.45,354.0,354.45,354.6,2939697,104241973385000.0,36043.0,1207131,0.4106
2017-05-23,ADANIPORTS,EQ,354.45,354.8,355.6,328.5,330.65,331.65,340.41,6270500,213454292405000.0,70709.0,2738738,0.4368
2017-05-24,ADANIPORTS,EQ,331.65,333.4,342.95,328.1,341.8,339.65,337.39,8363216,282165124920000.0,78246.0,1533176,0.1833
2017-05-25,ADANIPORTS,EQ,339.65,344.9,346.25,331.3,341.55,340.75,339.21,5992900,203286196330000.0,57622.0,1993080,0.3326
2017-05-26,ADANIPORTS,EQ,340.75,342.4,351.0,339.0,348.0,348.0,347.55,2754435,95731156685000.0,28126.0,1036015,0.3761
2017-05-29,ADANIPORTS,EQ,348.0,347.8,348.35,325.1,327.8,327.8,331.08,3943111,130547951925000.0,44755.0,1440160,0.3652
2017-05-30,ADANIPORTS,EQ,327.8,328.4,342.9,327.45,341.0,340.35,337.25,3680879,124138024380000.0,51558.0,1506427,0.4093
2017-05-31,ADANIPORTS,EQ,340.35,341.5,345.75,336.55,341.75,339.0,339.69,12190256,414091982035000.0,94792.0,9389385,0.7702
2017-06-01,ADANIPORTS,EQ,339.0,337.6,351.95,337.6,350.5,349.2,345.71,3447544,119183564315000.02,38653.0,1449223,0.4204
2017-06-02,ADANIPORTS,EQ,349.2,352.0,359.4,350.5,357.0,357.9,356.79,3297747,117659980084999.98,39939.0,809810,0.24559999999999998
2017-06-05,ADANIPORTS,EQ,357.9,359.95,364.5,355.2,361.5,361.05,361.2,2830068,102222986400000.0,31813.0,891587,0.315
2017-06-06,ADANIPORTS,EQ,361.05,362.95,368.75,357.05,360.55,361.45,361.51,5229905,189066638565000.0,39979.0,2688647,0.5141
2017-06-07,ADANIPORTS,EQ,361.45,363.6,363.95,357.3,359.5,359.1,360.29,5435369,195831872855000.0,39716.0,2979849,0.5482
